'TEA,RTD,UNSWTND,WENDY''S,FAST FD,WO/ ICE';1
'ALCOHOLIC BEV,WINE,TABLE,RED,MERLOT';83
'WATER,NON-CARBONATED,FRUIT FLAVORS,SWTND W/ LO CAL SWTNR';1
'WATER W/ ADDED VITAMINS & MINERALS,SWTND, FRUIT FLAVORS';22
'BREAKFAST TYPE DRK,ORANGE FLAVOR,RED SUGAR';4
'CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,DIET BERRY BLEND';4
'CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,DIET FRUIT MEDLEY';4
'CAMPBELL SOUP COMPANY,V8 SPLASH,DIET STRAWBERRY KIWI';4
'CAMPBELL SOUP COMPANY,V8 SPLASH,DIET TROPICAL BLEND';4
'CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,BERRY BLEND';29
'CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,FRUIT MEDLEY';33
'CAMPBELL SOUP COMPANY,V8 SPLASH JUC,GUAVA PASSION FRUIT';33
'CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,MANGO PEACH';33
'CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,ORANGE PNAPPL';29
'CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,ORCHARD BLEND';33
'CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,STRAWBERRY BANANA';29
'CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,STRAWBERRY KIWI';29
'CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,TROPICAL BLEND';29
'CAMPBELL SOUP COMPANY,V8 V. FUSION JUICES,PEACH MANGO';49
'CAMPBELL SOUP COMPANY,V8 V. FUSION JUICES,STRAWBERRY BANANA';49
'CAMPBELL SOUP COMPANY,V8 V. FUSION JUICES,TROPICAL';49
'CAMPBELL SOUP COMPANY,V8 V. FUSION JUICES,ACAI BERRY';45
'COFFEE SUB,RSTD GRAIN BEV,NAT TOUCH KAFFREE ROMA,PDR';358
'ENERGY DRK,AMP';46
'ENERGY DRK,FULL THROTTLE';46
'ENERGY DRK,MONSTER';42
'ENERGY DRK,AMP,SUGAR FREE';2
'ENERGY DRK,ROCKSTAR';58
'ENERGY DRK,ROCKSTAR,SUGAR FREE';4
'HORCHATA,DRY MIX,UNPREP,VAR OF BRANDS,ALL W/ MORRO SEEDS';413
'MEAL SUPP DRK,NESTLE,SUPLIGEN,CND,PNUT FLAVOR';101
'VEGETABLE & FRUIT JUC DRK,RED CAL,ADDED VIT C';4
'READY-TO-DRINK RED FAT MILK,FLAV & SWTND,W/CA,VIT A & VIT D';77
'BEVERAGES,VEG & FRUIT JUC BLEND,W/ ADDED VITAMINS A,C,E';46
'BEVERAGES,FRUIT JUC DRK,RED SUGAR,W/ VITAMIN E ADDED';39
'WATER,W/ CORN SYRUP AND/OR SUGAR & LO CAL SWTNR,FRUIT FLAV';18
'BEVERAGE,HORCHATA,AS SERVED IN RESTAURANT';54
'RICE DRK,UNSWTND,W/ ADDED CA,VITAMINS A & D';47
'ENERGY DRK,VAULT,CITRUS FLAVOR';49
'ENERGY DRK,VAULT ZERO,SUGAR-FREE,CITRUS FLAVOR';1
'SPORTS DRK,GATORADE G2,LO CAL';8
'FRUIT FLAV DRK,LESS THAN 3% JUC,NOT FORT W/ VIT C';64
'FRUIT FLAV DRK CONTAINING LESS THAN 3% FRUIT JUC,W/ HI VIT C';27
'FRUIT FLAV DRK,RED SUGAR,JUC,HI VIT C,ADDED CA';29
'FRUIT JUC DRK,OVER 3% FRUIT JUC,HI VIT C & ADDED THIAMIN';54
'HIBISCUS TEA';37
'FRUIT JUC DRK,GREATER THAN 3% JUC,HI VIT C';46
'FRUIT-FLAVORED DRK,DRY PDR,LO CAL,W/ HI VIT C';200
'ANCHOVY,EUROPEAN,RAW';131
'ANCHOVY,EUROPEAN,CND IN OIL,DRND SOL';210
'BASS,FRSH H2O,MXD SP,RAW';114
'BASS,STRIPED,RAW';97
'BLUEFISH,RAW';124
'BURBOT,RAW';90
'BUTTERFISH,RAW';146
'CARP,RAW';127
'CARP,COOKED,DRY HEAT';162
'CATFISH,CHANNEL,WILD,RAW';95
'CATFISH,CHANNEL,CKD,BREADED&FRIED';229
'CAVIAR,BLACK&RED,GRANULAR';264
'CISCO,RAW';98
'CISCO,SMOKED';177
'COD,ATLANTIC,RAW';82
'COD,ATLANTIC,CKD,DRY HEAT';105
'COD,ATLANTIC,CND,SOL&LIQ';105
'COD,ATLANTIC,DRIED&SALTED';290
'COD,PACIFIC,RAW';69
'CROAKER,ATLANTIC,RAW';104
'CROAKER,ATLANTIC,CKD,BREADED&FRIED';221
'CUSK,RAW';87
'DOLPHINFISH,RAW';85
'DRUM,FRESHWATER,RAW';119
'EEL,MIXED SPECIES,RAW';184
'EEL,MXD SP,CKD,DRY HEAT';236
'FISH PORTIONS&STKS,FRZ,PREHTD';249
'FLATFISH (FLOUNDER&SOLE SP),RAW';70
'FLATFISH (FLOUNDER&SOLE SP),CKD,DRY HEAT';86
'GEFILTEFISH,COMM,SWT RECIPE';84
'GROUPER,MIXED SPECIES,RAW';92
'GROUPER,MXD SP,CKD,DRY HEAT';118
'HADDOCK,RAW';74
'HADDOCK,COOKED,DRY HEAT';90
'HADDOCK,SMOKED';116
'HALIBUT,ATLANTIC&PACIFIC,RAW';91
'HALIBUT,ATLANTIC&PACIFIC,CKD,DRY HEAT';111
'HALIBUT,GREENLAND,RAW';186
'HERRING,ATLANTIC,RAW';158
'HERRING,ATLANTIC,CKD,DRY HEAT';203
'HERRING,ATLANTIC,PICKLED';262
'HERRING,ATLANTIC,KIPPERED';217
'HERRING,PACIFIC,RAW';195
'LING,RAW';87
'LINGCOD,RAW';85
'MACKEREL,ATLANTIC,RAW';205
'MACKEREL,ATLANTIC,CKD,DRY HEAT';262
'MACKEREL,JACK,CND,DRND SOL';156
'MACKEREL,KING,RAW';105
'MACKEREL,PACIFIC&JACK,MXD SP,RAW';158
'MACKEREL,SPANISH,RAW';139
'MACKEREL,SPANISH,CKD,DRY HEAT';158
'MILKFISH,RAW';148
'MONKFISH,RAW';76
'MULLET,STRIPED,RAW';117
'MULLET,STRIPED,CKD,DRY HEAT';150
'OCEAN PERCH,ATLANTIC,RAW';79
'OCEAN PERCH,ATLANTIC,CKD,DRY HEAT';96
'POUT,OCEAN,RAW';79
'PERCH,MIXED SPECIES,RAW';91
'PERCH,MXD SP,CKD,DRY HEAT';117
'PIKE,NORTHERN,RAW';88
'PIKE,NORTHERN,CKD,DRY HEAT';113
'PIKE,WALLEYE,RAW';93
'POLLOCK,ATLANTIC,RAW';92
'POLLOCK,WALLEYE,RAW';56
'POLLOCK,WALLEYE,CKD,DRY HEAT';111
'POMPANO,FLORIDA,RAW';164
'POMPANO,FLORIDA,CKD,DRY HEAT';211
'ROCKFISH,PACIFIC,MXD SP,RAW';90
'ROCKFISH,PACIFIC,MXD SP,CKD,DRY HEAT';109
'ROE,MIXED SPECIES,RAW';143
'ROUGHY,ORANGE,RAW';76
'SABLEFISH,RAW';195
'SABLEFISH,SMOKED';257
'SALMON,ATLANTIC,WILD,RAW';142
'SALMON,CHINOOK,SMOKED';117
'SALMON,CHINOOK,RAW';179
'SALMON,CHUM,RAW';120
'FISH,SALMON,CHUM,CND,DRND SOL W/ BONE';141
'SALMON,COHO,WILD,RAW';146
'SALMON,COHO,WILD,CKD,MOIST HEAT';184
'SALMON,PINK,RAW';127
'FISH,SALMON,PINK,CND,TOTAL CAN CONTENTS';129
'SALMON,SOCKEYE,RAW';142
'SALMON,SOCKEYE,CKD,DRY HEAT';169
'FISH,SALMON,SOCKEYE,CND,DRND SOL';167
'SARDINE,ATLANTIC,CND IN OIL,DRND SOL W/BONE';208
'SARDINE,PACIFIC,CND IN TOMATO SAU,DRND SOL W/BONE';185
'SCUP,RAW';105
'SEA BASS,MXD SP,RAW';97
'SEA BASS,MXD SP,CKD,DRY HEAT';124
'SEATROUT,MXD SP,RAW';104
'SHAD,AMERICAN,RAW';197
'SHARK,MIXED SPECIES,RAW';130
'SHARK,MXD SP,CKD,BATTER-DIPPED&FRIED';228
'SHEEPSHEAD,RAW';108
'SHEEPSHEAD,CKD,DRY HEAT';126
'SMELT,RAINBOW,RAW';97
'SMELT,RAINBOW,CKD,DRY HEAT';124
'SNAPPER,MIXED SPECIES,RAW';100
'SNAPPER,MXD SP,CKD,DRY HEAT';128
'SPOT,RAW';123
'STURGEON,MXD SP,RAW';105
'STURGEON,MXD SP,CKD,DRY HEAT';135
'STURGEON,MXD SP,SMOKED';173
'SUCKER,WHITE,RAW';92
'SUNFISH,PUMPKIN SEED,RAW';89
'SURIMI';99
'SWORDFISH,RAW';144
'SWORDFISH,COOKED,DRY HEAT';172
'TILEFISH,RAW';96
'TILEFISH,COOKED,DRY HEAT';147
'TROUT,MIXED SPECIES,RAW';148
'TROUT,RAINBOW,WILD,RAW';119
'TROUT,RAINBOW,WILD,CKD,DRY HEAT';150
'TUNA,FRESH,BLUEFIN,RAW';144
'TUNA,FRSH,BLUEFIN,CKD,DRY HEAT';184
'TUNA,LT,CND IN OIL,DRND SOL';198
'TUNA,LT,CND IN H2O,DRND SOL';116
'TUNA,FRESH,SKIPJACK,RAW';103
'TUNA,WHITE,CND IN OIL,DRND SOL';186
'TUNA,WHITE,CND IN H2O,DRND SOL';128
'TUNA,FRESH,YELLOWFIN,RAW';109
'TUNA SALAD';187
'TURBOT,EUROPEAN,RAW';95
'WHITEFISH,MXD SP,RAW';134
'WHITEFISH,MXD SP,SMOKED';108
'WHITING,MIXED SPECIES,RAW';90
'WHITING,MXD SP,CKD,DRY HEAT';116
'WOLFFISH,ATLANTIC,RAW';96
'YELLOWTAIL,MXD SP,RAW';146
'CRAB,ALASKA KING,RAW';84
'CRAB,ALASKA KING,CKD,MOIST HEAT';97
'CRAB,ALASKA KING,IMITN,MADE FROM SURIMI';95
'CRAB,BLUE,RAW';87
'CRAB,BLUE,CKD,MOIST HEAT';83
'CRAB,BLUE,CANNED';83
'CRAB,BLUE,CRAB CAKES';155
'CRAB,DUNGENESS,RAW';86
'CRAB,QUEEN,RAW';90
'CRAYFISH,MXD SP,WILD,RAW';77
'CRAYFISH,MXD SP,WILD,CKD,MOIST HEAT';82
'LOBSTER,NORTHERN,RAW';77
'LOBSTER,NORTHERN,CKD,MOIST HEAT';89
'SHRIMP,MIXED SPECIES,RAW';71
'SHRIMP,MXD SP,CKD,BREADED&FRIED';242
'SHRIMP,MXD SP,CKD,MOIST HEAT';119
'SHRIMP,MXD SP,CND';100
'SHRIMP,MXD SP,IMITN,MADE FROM SURIMI';101
'SPINY LOBSTER,MXD SP,RAW';112
'ABALONE,MIXED SPECIES,RAW';105
'ABALONE,MXD SP,CKD,FRIED';189
'CLAM,MIXED SPECIES,RAW';86
'CLAM,MXD SP,CKD,BREADED&FRIED';202
'CLAM,MXD SP,CKD,MOIST HEAT';148
'CLAM,MXD SP,CND,DRND SOL';142
'CLAM,MXD SP,CND,LIQ';2
'CUTTLEFISH,MXD SP,RAW';79
'MUSSEL,BLUE,RAW';86
'MUSSEL,BLUE,CKD,MOIST HEAT';172
'OCTOPUS,COMMON,RAW';82
'OYSTER,EASTERN,WILD,RAW';51
'OYSTER,EASTERN,CKD,BREADED&FRIED';199
'OYSTER,EASTERN,WILD,CKD,MOIST HEAT';102
'OYSTER,EASTERN,CANNED';68
'OYSTER,PACIFIC,RAW';81
'SCALLOP,MIXED SPECIES,RAW';69
'SCALLOP,MXD SP,CKD,BREADED&FRIED';216
'SCALLOP,MXD SP,IMITN,MADE FROM SURIMI';99
'SQUID,MIXED SPECIES,RAW';92
'SQUID,MXD SP,CKD,FRIED';175
'WHELK,UNSPECIFIED,RAW';137
'WHELK,UNSPEC,CKD,MOIST HEAT';275
'SALMON,CHINOOK,SMOKED,(LOX),REG';117
'SALMON,CHUM,CND,WO/SALT,DRND SOL W/BONE';141
'SALMON,PINK,CND,WO/SALT,SOL W/BONE&LIQ';139
'SALMON,SOCKEYE,CND,WO/SALT,DRND SOL W/BONE';153
'TUNA,LT,CND IN OIL,WO/SALT,DRND SOL';198
'TUNA,LT,CND IN H2O,WO/SALT,DRND SOL';116
'TUNA,WHITE,CND IN OIL,WO/SALT,DRND SOL';186
'TUNA,WHITE,CND IN H2O,WO/SALT,DRND SOL';128
'BASS,FRESHWATER,MXD SP,CKD,DRY HEAT';146
'BASS,STRIPED,CKD,DRY HEAT';124
'BLUEFISH,COOKED,DRY HEAT';159
'BURBOT,COOKED,DRY HEAT';115
'BUTTERFISH,CKD,DRY HEAT';187
'COD,PACIFIC,CKD,DRY HEAT';85
'CUSK,COOKED,DRY HEAT';112
'DOLPHINFISH,CKD,DRY HEAT';109
'DRUM,FRESHWATER,CKD,DRY HEAT';153
'HALIBUT,GREENLAND,CKD,DRY HEAT';239
'HERRING,PACIFIC,CKD,DRY HEAT';250
'LING,COOKED,DRY HEAT';111
'LINGCOD,COOKED,DRY HEAT';109
'MACKEREL,KING,CKD,DRY HEAT';134
'MACKEREL,PACIFIC&JACK,MXD SP,CKD,DRY HEAT';201
'MILKFISH,COOKED,DRY HEAT';190
'MONKFISH,COOKED,DRY HEAT';97
'PIKE,WALLEYE,CKD,DRY HEAT';119
'POLLOCK,ATLANTIC,CKD,DRY HEAT';118
'POUT,OCEAN,CKD,DRY HEAT';102
'ROE,MXD SP,CKD,DRY HEAT';204
'SABLEFISH,COOKED,DRY HEAT';250
'SALMON,ATLANTIC,WILD,CKD,DRY HEAT';182
'SALMON,CHINOOK,CKD,DRY HEAT';231
'SALMON,CHUM,CKD,DRY HEAT';154
'SALMON,PINK,CKD,DRY HEAT';153
'SCUP,COOKED,DRY HEAT';135
'SEATROUT,MXD SP,CKD,DRY HEAT';133
'SHAD,AMERICAN,CKD,DRY HEAT';252
'SPOT,COOKED,DRY HEAT';158
'SUCKER,WHITE,CKD,DRY HEAT';119
'SUNFISH,PUMPKIN SD,CKD,DRY HEAT';114
'TROUT,MXD SP,CKD,DRY HEAT';190
'TUNA,SKIPJACK,FRSH,CKD,DRY HEAT';132
'TUNA,YELLOWFIN,FRSH,CKD,DRY HEAT';130
'TURBOT,EUROPEAN,CKD,DRY HEAT';122
'WHITEFISH,MXD SP,CKD,DRY HEAT';172
'WOLFFISH,ATLANTIC,CKD,DRY HEAT';123
'YELLOWTAIL,MXD SP,CKD,DRY HEAT';187
'CRAB,DUNGENESS,CKD,MOIST HEAT';110
'CRAB,QUEEN,CKD,MOIST HEAT';115
'SPINY LOBSTER,MXD SP,CKD,MOIST HEAT';143
'CUTTLEFISH,MXD SP,CKD,MOIST HEAT';158
'OCTOPUS,COMMON,CKD,MOIST HEAT';164
'OYSTER,PACIFIC,CKD,MOIST HEAT';163
'ROUGHY,ORANGE,CKD,DRY HEAT';105
'CATFISH,CHANNEL,WILD,CKD,DRY HEAT';105
'CATFISH,CHANNEL,FARMED,RAW';119
'CATFISH,CHANNEL,FARMED,CKD,DRY HEAT';144
'SALMON,ATLANTIC,FARMED,RAW';208
'SALMON,ATLANTIC,FARMED,CKD,DRY HEAT';206
'SALMON,COHO,FARMED,RAW';160
'SALMON,COHO,FARMED,CKD,DRY HEAT';178
'TROUT,RAINBOW,FARMED,RAW';141
'TROUT,RAINBOW,FARMED,CKD,DRY HEAT';168
'CRAYFISH,MXD SP,FARMED,RAW';72
'CRAYFISH,MXD SP,FARMED,CKD,MOIST HEAT';87
'OYSTER,EASTERN,WILD,CKD,DRY HEAT';79
'OYSTER,EASTERN,FARMED,RAW';59
'OYSTER,EASTERN,FARMED,CKD,DRY HEAT';79
'SALMON,COHO,WILD,CKD,DRY HEAT';139
'CONCH,BAKED OR BROILED';130
'USDA COMMODITY,SALMON NUGGETS,BREADED,FRZ,HTD';212
'USDA COMMODITY,SALMON NUGGETS,CKD AS PURCHASED,UNHTD';189
'SALMON,SOCKEYE,CND,TOTAL CAN CONTENTS';153
'FISH,SALMON,PINK,CND,DRND SOL';138
'FISH,TILAPIA,RAW';96
'FISH,TILAPIA,CKD,DRY HEAT';128
'SALMON,SOCKEYE,CND,DRND SOL,WO/ SKN & BONES';158
'FISH,SALMON,PINK,CND,DRND SOL,WO/ SKN & BONES';136
'BEANS,ADZUKI,MATURE SEEDS,RAW';329
'BEANS,ADZUKI,MATURE SEEDS,CKD,BLD,WO/SALT';128
'BEANS,ADZUKI,MATURE SEEDS,CND,SWTND';237
'BEANS,ADZUKI,YOKAN,MATURE SEEDS';260
'BEANS,BAKED,HOME PREPARED';155
'BEANS,BKD,CND,PLN OR VEGETARIAN';94
'BEANS,BKD,CND,W/BF';121
'BEANS,BKD,CND,W/FRANKS';142
'BEANS,BKD,CND,W/PORK';106
'BEANS,BKD,CND,W/PORK&SWT SAU';112
'BEANS,BKD,CND,W/PORK&TOMATO SAU';94
'BEANS,BLACK,MATURE SEEDS,RAW';341
'BEANS,BLACK,MATURE SEEDS,CKD,BLD,WO/SALT';132
'BEANS,BLACK TURTLE SOUP,MATURE SEEDS,RAW';339
'BEANS,BLACK TURTLE SOUP,MATURE SEEDS,CKD,BLD,WO/SALT';130
'BEANS,BLACK TURTLE SOUP,MATURE SEEDS,CND';91
'BEANS,CRANBERRY (ROMAN),MATURE SEEDS,RAW';335
'BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CKD,BLD,WO/SALT';136
'BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CND';83
'BEANS,FRENCH,MATURE SEEDS,RAW';343
'BEANS,FRENCH,MATURE SEEDS,CKD,BLD,WO/SALT';129
'BEANS,GREAT NORTHERN,MATURE SEEDS,RAW';339
'BEANS,GREAT NORTHERN,MATURE SEEDS,CKD,BLD,WO/SALT';118
'BEANS,GREAT NORTHERN,MATURE SEEDS,CND';114
'BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,RAW';333
'BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CKD,BLD,WO/SALT';127
'BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CND';82
'BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,RAW';330
'BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,WO/SALT';124
'BEANS,KIDNEY,RED,MATURE SEEDS,RAW';337
'BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,WO/SALT';127
'BEANS,KIDNEY,RED,MATURE SEEDS,CND,SOL & LIQUIDS';81
'BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,RAW';329
'BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,CKD,BLD,WO/SALT';123
'BEANS,NAVY,MATURE SEEDS,RAW';337
'BEANS,NAVY,MATURE SEEDS,CKD,BLD,WO/SALT';140
'BEANS,NAVY,MATURE SEEDS,CND';113
'BEANS,PINK,MATURE SEEDS,RAW';343
'BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT';149
'BEANS,PINTO,MATURE SEEDS,RAW';347
'BEANS,PINTO,MATURE SEEDS,CKD,BLD,WO/SALT';143
'BEANS,PINTO,MATURE SEEDS,CND,SOL & LIQUIDS';82
'BEANS,SML WHITE,MATURE SEEDS,RAW';336
'BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,WO/SALT';142
'BEANS,YEL,MATURE SEEDS,RAW';345
'BEANS,YEL,MATURE SEEDS,CKD,BLD,WO/SALT';144
'BEANS,WHITE,MATURE SEEDS,RAW';333
'BEANS,WHITE,MATURE SEEDS,CKD,BLD,WO/SALT';139
'BEANS,WHITE,MATURE SEEDS,CND';114
'BROADBEANS (FAVA BEANS),MATURE SEEDS,RAW';341
'BROADBEANS (FAVA BNS),MATURE SEEDS,CKD,BLD,WO/SALT';110
'BROADBEANS (FAVA BNS),MATURE SEEDS,CND';71
'CAROB FLOUR';222
'CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW';364
'CHICKPEAS ,MATURE SEEDS,CKD,BLD,WO/SALT';164
'CHICKPEAS (GARBANZO BNS,BENGAL GRAM),MATURE SDS,CND,SOL&LIQ';88
'CHILI WITH BEANS,CANNED';112
'COWPEAS,CATJANG,MATURE SEEDS,RAW';343
'COWPEAS,CATJANG,MATURE SEEDS,CKD,BLD,WO/SALT';117
'COWPEAS,COMMON (BLACKEYES,CROWDER,SOUTHERN),MTRE SEEDS,RAW';336
'COWPEAS,COMMON (BLKEYES,CRWDR,STHRN),MTURE,CKD,BLD,WO/SALT';116
'COWPEAS,COMMON,MATURE SEEDS,CND,PLN';77
'COWPEAS,COMMON,MATURE SEEDS,CND W/PORK';83
'HYACINTH BNS,MATURE SEEDS,RAW';344
'HYACINTH BNS,MATURE SEEDS,CKD,BLD,WO/SALT';117
'LENTILS,RAW';353
'LENTILS,MATURE SEEDS,CKD,BLD,WO/SALT';116
'LIMA BNS,LRG,MATURE SEEDS,RAW';338
'LIMA BNS,LRG,MATURE SEEDS,CKD,BLD,WO/SALT';115
'LIMA BNS,LRG,MATURE SEEDS,CND';79
'LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,RAW';335
'LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,CKD,BLD,WO/SALT';126
'LUPINS,MATURE SEEDS,RAW';371
'LUPINS,MATURE SEEDS,CKD,BLD,WO/ SALT';119
'MOTHBEANS,MATURE SEEDS,RAW';343
'MOTHBEANS,MATURE SEEDS,CKD,BLD,WO/SALT';117
'MUNG BNS,MATURE SEEDS,RAW';347
'MUNG BNS,MATURE SEEDS,CKD,BLD,WO/SALT';105
'NOODLES,CHINESE,CELLOPHANE OR LONG RICE (MUNG BNS),DEHYD';351
'MUNGO BNS,MATURE SEEDS,RAW';341
'MUNGO BNS,MATURE SEEDS,CKD,BLD,WO/SALT';105
'PEAS,SPLIT,MATURE SEEDS,RAW';341
'PEAS,SPLIT,MATURE SEEDS,CKD,BLD,WO/SALT';118
'PEANUTS,ALL TYPES,RAW';567
'PEANUTS,ALL TYPES,CKD,BLD,W/SALT';318
'PEANUTS,ALL TYPES,OIL-ROASTED,W/SALT';599
'PEANUTS,ALL TYPES,DRY-ROASTED,W/SALT';585
'PEANUTS,SPANISH,RAW';570
'PEANUTS,SPANISH,OIL-ROASTED,W/SALT';579
'PEANUTS,VALENCIA,RAW';570
'PEANUTS,VALENCIA,OIL-ROASTED,W/SALT';589
'PEANUTS,VIRGINIA,RAW';563
'PEANUTS,VIRGINIA,OIL-ROASTED,W/SALT';578
'PEANUT BUTTER,CHUNK STYLE,W/SALT';589
'PEANUT BUTTER,SMOOTH STYLE,W/ SALT';588
'PEANUT FLOUR,DEFATTED';327
'PEANUT FLOUR,LOW FAT';428
'PIGEON PEAS (RED GM),MATURE SEEDS,RAW';343
'PIGEON PEAS (RED GM),MATURE SEEDS,CKD,BLD,WO/SALT';121
'REFRIED BNS,CND,TRADITIONAL STYLE (INCLUDES USDA COMMODITY)';91
'BACON,MEATLESS';310
'MEAT EXTENDER';313
'SAUSAGE,MEATLESS';257
'SOYBEANS,MATURE SEEDS,RAW';446
'SOYBEANS,MATURE CKD,BLD,WO/SALT';173
'SOYBEANS,MATURE SEEDS,RSTD,SALTED';471
'SOYBEANS,MATURE SEEDS,DRY RSTD';451
'MISO';199
'NATTO';212
'TEMPEH';193
'SOY FLOUR,FULL-FAT,RAW';436
'SOY FLR,FULL-FAT,RSTD';441
'SOY FLOUR,DEFATTED';330
'SOY FLOUR,LOW-FAT';375
'SOY MEAL,DEFATTED,RAW';339
'SOYMILK,ORIGINAL & VANILLA,UNFORTIFIED';54
'SOY PROT CONC,PRODUCED BY ALCOHOL EXTRACTION';331
'SOY PROTEIN ISOLATE';338
'SOY SAU MADE FROM SOY&WHEAT (SHOYU)';53
'SOY SAU MADE FROM SOY (TAMARI)';60
'SOY SAU MADE FROM HYDROLYZED VEG PROT';40
'TOFU,FIRM,PREP W/CA SULFATE&MAGNESIUM CHLORIDE (NIGARI)';70
'TOFU,SOFT,PREP W/CA SULFATE&MAGNESIUM CHLORIDE (NIGARI)';61
'TOFU,DRIED-FROZEN (KOYADOFU)';480
'TOFU,FRIED';271
'OKARA';77
'TOFU,SALTED&FERMENTED (FUYU)';116
'YARDLONG BNS,MATURE SEEDS,RAW';347
'YARDLONG BNS,MATURE SEEDS,CKD,BLD,WO/SALT';118
'WINGED BNS,MATURE SEEDS,RAW';409
'WINGED BNS,MATURE SEEDS,CKD,BLD,WO/ SALT';147
'HUMMUS,HOME PREP';177
'FALAFEL,HOME-PREPARED';333
'SOYMILK,ORIGINAL & VANILLA,W/ ADDED CA,VITAMINS A & D';43
'LENTILS,PINK,RAW';345
'BEANS,RED,KIDNEY,MATURE SEEDS,CND,DRND SOL';124
'BEANS,PINTO,CND,DRND SOL';114
'VEGGIE BURGERS OR SOYBURGERS  UNPREP';177
'PEANUT SPRD,RED SUGAR';650
'PEANUT BUTTER,SMOOTH,RED FAT';520
'ENSURE FIBER W/ FOS,LIQ';101
'PEANUT BUTTER,SMOOTH,VIT & MINERAL FORT';591
'PEANUT BUTTER,CHUNKY,VITAMIN&MINERAL FORT';593
'CHICKPEA FLOUR (BESAN)';387
'HUMMUS,COMMERCIAL';166
'TOFU,EX FIRM,PREP W/NIGARI';91
'TOFU,HARD,PREP W/NIGARI';146
'MORI-NU,TOFU,SILKEN,SOFT';55
'MORI-NU,TOFU,SILKEN,FIRM';62
'MORI-NU,TOFU,SILKEN,EX FIRM';55
'MORI-NU,TOFU,SILKEN,LITE FIRM';37
'MORI-NU,TOFU,SILKEN,LITE EX FIRM';38
'SOYMILK,CHOC,UNFORTIFIED';63
'USDA CMDTY,PNUT BUTTER,SMOOTH';588
'SOYMILK,CHOC,W/ ADDED CA,VITAMINS A & D';63
'REFRIED BNS,CND,VEGETARIAN';83
'REFRIED BNS,CND,FAT-FREE';79
'FRIJOLES ROJOS VOLTEADOS (REFRIED BNS,RED,CANNED)';144
'TEMPEH,CKD';196
'SOY PROT ISOLATE,PROT TECHNOLOGIES INTERNATIONAL,SUPRO';388
'SOY PROT ISOLATE,PROT TECHNOLOGIES INTERNATIONAL,PROPLUS';380
'CAMPBELL SOUP CO.,CAMPBELL''S BRN SUGAR&BACON FLAV BKD BNS';123
'CAMPBELL SOUP COMPANY,CAMPBELL''S PORK & BNS';108
'CAMPBELL SOUP COMPANY,PACE,TRADITIONAL REFRIED BNS';67
'CAMPBELL SOUP COMPANY,PACE,SALSA REFRIED BNS';60
'CAMPBELL SOUP COMPANY,PACE,SPICY JALAPENO REFRIED BNS';63
'VITASOY USA,NASOYA LITE FIRM TOFU';54
'VITASOY USA,ORGANIC NASOYA SUPER FIRM CUBED TOFU';118
'VITASOY USA,ORGANIC NASOYA EX FIRM TOFU';98
'VITASOY USA,ORGANIC NASOYA FIRM TOFU';84
'VITASOY USA  ORGANIC NASOYA SILKEN TOFU';47
'VITASOY USA,VITASOY ORGANIC CREAMY ORIGINAL SOYMILK';44
'VITASOY USA,VITASOY ORGNAIC CLASSIC ORIGINAL SOYMILK';47
'VITASOY USA,VITASOY LT VANILLA SOYMILK';30
'SOYMILK (ALL FLAVORS),UNSWTND,W/ ADDED CA,VITAMINS A & D';33
'SOYMILK (ALL FLAVORS),ENHANCED';45
'SOYMILK,ORIGINAL & VANILLA,LT,W/ ADDED CA,VITAMINS A & D';30
'SOYMILK,CHOC & OTHER FLAVORS,LT,W/ ADDED CA,VITAMINS A & D';47
'SOYMILK,ORIGINAL & VANILLA,LT,UNSWTND,W/ ADDED CA,VIT A & D';34
'SOYMILK (ALL FLAVORS),LOWFAT,W/ ADDED CA,VITAMINS A & D';43
'SOYMILK (ALL FLAVORS),NONFAT,W/ ADDED CA,VITAMINS A & D';28
